city,city_ascii,lat,lng,country
Hexiwu,Hexiwu,39.6225,116.9539,China
Dodoma,Dodoma,-6.1731,35.7419,Tanzania
Phan Rí Cửa,Phan Ri Cua,11.1739,108.5661,Vietnam
Anshan,Anshan,39.7144,118.9964,China
Kaufbeuren,Kaufbeuren,47.8800,10.6225,Germany
Nawai,Nawai,26.3824,75.9240,India
Lubny,Lubny,50.0167,33.0000,Ukraine
Salvador,Salvador,20.2094,-75.2231,Cuba
Altamonte Springs,Altamonte Springs,28.6615,-81.3953,United States
Badrashni,Badrashni,33.9886,72.0250,Pakistan
Haltom City,Haltom City,32.8176,-97.2707,United States
Ouled Moussa,Ouled Moussa,36.6831,3.3681,Algeria
Borgerhout,Borgerhout,51.2117,4.4407,Belgium
Gollalagunta,Gollalagunta,17.1672,82.2847,India
Hackensack,Hackensack,40.8891,-74.0462,United States
Dongsu,Dongsu,38.0153,115.1461,China
Tantangan,Tantangan,6.6200,124.7500,Philippines
Dialakorodji,Dialakorodji,12.7083,-7.9689,Mali
St. Thomas,St. Thomas,42.7750,-81.1833,Canada
Maluso,Maluso,6.5500,121.8800,Philippines
Rājgarh,Rajgarh,24.0300,76.8800,India
Muradiye,Muradiye,38.9947,43.7681,Turkey
La Goulette,La Goulette,36.8181,10.3050,Tunisia
Changchong,Changchong,26.3404,107.1866,China
Yambio,Yambio,4.5650,28.3750,South Sudan
Santa María Huatulco,Santa Maria Huatulco,15.8500,-96.3333,Mexico
Farrukhnagar,Farrukhnagar,17.0778,78.2011,India
Dendermonde,Dendermonde,51.0333,4.1000,Belgium
Puttalam,Puttalam,8.0330,79.8260,Sri Lanka
Hokuto,Hokuto,41.8242,140.6528,Japan
Shangpa,Shangpa,26.9052,98.8679,China
Rosny-sous-Bois,Rosny-sous-Bois,48.8667,2.4833,France
Elmhurst,Elmhurst,41.8973,-87.9432,United States
Mislata,Mislata,39.4750,-0.4156,Spain
Torzhok,Torzhok,57.0333,34.9667,Russia
Ogimachi,Ogimachi,33.2500,130.2000,Japan
Porangatu,Porangatu,-13.4319,-49.1306,Brazil
Jones,Jones,16.5583,121.7000,Philippines
Chattamangalam,Chattamangalam,11.2960,75.9150,India
Denia,Denia,38.8444,0.1111,Spain
Remedios,Remedios,22.4922,-79.5458,Cuba
Tangdukou,Tangdukou,26.9949,111.2708,China
Tindouf,Tindouf,27.6753,-8.1286,Algeria
El Valle del Espíritu Santo,El Valle del Espiritu Santo,10.9833,-63.8833,Venezuela
Qianjiang Shequ,Qianjiang Shequ,23.6157,108.9603,China
Urbandale,Urbandale,41.6390,-93.7812,United States
Kitakata,Kitakata,37.6511,139.8748,Japan
Caiguantun,Caiguantun,26.3363,105.9841,China
Nueva Gerona,Nueva Gerona,21.8847,-82.8011,Cuba
Baiji,Baiji,26.0231,106.9267,China
Ascoli Piceno,Ascoli Piceno,42.8500,13.5833,Italy
Kirkby,Kirkby,53.4800,-2.8900,United Kingdom
Mauriti,Mauriti,-7.3833,-38.7667,Brazil
Los Banos,Los Banos,37.0630,-120.8406,United States
Río Cauto,Rio Cauto,20.5636,-76.9172,Cuba
Guacharachi,Guacharachi,27.1500,-107.3167,Mexico
Talagutong,Talagutong,6.2700,125.6700,Philippines
Kumta,Kumta,14.4264,74.4122,India
Busaar,Busaar,2.6722,41.3225,Somalia
Littleton,Littleton,39.5915,-105.0188,United States
Cuautepec de Hinojosa,Cuautepec de Hinojosa,20.1500,-98.4333,Mexico
Ortega,Ortega,3.9167,-75.2500,Colombia
Sangarébougou,Sangarebougou,12.6842,-7.9278,Mali
Veldhoven,Veldhoven,51.4200,5.4050,Netherlands
Canela,Canela,-29.3617,-50.8156,Brazil
Voi,Voi,-3.3906,38.5769,Kenya
Kanash,Kanash,55.5069,47.4914,Russia
Warud,Warud,21.4167,78.4000,India
Ashburn,Ashburn,39.0277,-77.4714,United States
Salisbury,Salisbury,51.0700,-1.7900,United Kingdom
Kariya,Kariya,34.7517,134.3931,Japan
Gaya,Gaya,11.8878,3.4467,Niger
Lalian,Lalian,31.8253,72.8027,Pakistan
Bāfq,Bafq,31.6033,55.4003,Iran
Surčin,Surcin,44.7919,20.2723,Serbia
Lábrea,Labrea,-7.2589,-64.7978,Brazil
Kerkrade,Kerkrade,50.8667,6.0667,Netherlands
Birāk,Birak,27.5333,14.2834,Libya
Carnot,Carnot,4.9400,15.8700,Central African Republic
Ganapathivattam,Ganapathivattam,11.6700,76.2800,India
East Lansing,East Lansing,42.7480,-84.4836,United States
Olhão,Olhao,37.0260,-7.8410,Portugal
San Pelayo,San Pelayo,8.9667,-75.8500,Colombia
Fuxing,Fuxing,24.0341,120.4235,Taiwan
West Seneca,West Seneca,42.8374,-78.7509,United States
Mbulu,Mbulu,-3.8500,35.5500,Tanzania
Palayan City,Palayan City,15.5422,121.0844,Philippines
Jipijapa,Jipijapa,-1.3486,-80.5786,Ecuador
Gobārdānga,Gobardanga,22.8700,88.7600,India
Barra Velha,Barra Velha,-26.6156,-48.6847,Brazil
Bountiful,Bountiful,40.8721,-111.8647,United States
Erith,Erith,51.4800,0.1778,United Kingdom
San Antonio Abad,San Antonio Abad,37.6261,-0.9896,Spain
Nazarovo,Nazarovo,56.0000,90.3833,Russia
San Isidro,San Isidro,9.3403,-83.7338,Costa Rica
Ciudad de Huajuapam de León,Ciudad de Huajuapam de Leon,17.8000,-97.7667,Mexico
Keller,Keller,32.9335,-97.2256,United States
Svitlovodsk,Svitlovodsk,49.0503,33.2419,Ukraine
Karmiel,Karmiel,32.9136,35.2961,Israel
Vallenar,Vallenar,-28.5708,-70.7581,Chile
Morgan Hill,Morgan Hill,37.1325,-121.6419,United States
Gaoua,Gaoua,10.3167,-3.1667,Burkina Faso
Rieti,Rieti,42.4000,12.8667,Italy
Saint-Eustache,Saint-Eustache,45.5700,-73.9000,Canada
Weinheim,Weinheim,49.5500,8.6667,Germany
Puławy,Pulawy,51.4167,21.9667,Poland
Neustadt am Rübenberge,Neustadt am Rubenberge,52.5000,9.4667,Germany
Hinckley,Hinckley,52.5413,-1.3725,United Kingdom
Ruzayevka,Ruzayevka,54.0667,44.9333,Russia
Tayug,Tayug,16.0267,120.7478,Philippines
Misséni,Misseni,10.3167,-6.0769,Mali
Radā‘,Rada`,14.4151,44.8371,Yemen
Talence,Talence,44.8000,-0.5840,France
Kelo,Kelo,9.3100,15.8100,Chad
Jaraguá,Jaragua,-15.7397,-49.3347,Brazil
Webster,Webster,43.2294,-77.4454,United States
Chimteppa,Chimteppa,38.4667,68.7333,Tajikistan
Gračanica,Gracanica,44.6892,18.3022,Bosnia and Herzegovina
Sierra Vista,Sierra Vista,31.5630,-110.3153,United States
Cornélio Procópio,Cornelio Procopio,-23.1333,-50.6500,Brazil
Vercelli,Vercelli,45.3256,8.4231,Italy
Manchester,Manchester,39.9652,-74.3738,United States
Ashton,Ashton,53.4897,-2.0952,United Kingdom
Gaoua,Gaoua,10.3167,-3.1667,Burkina Faso
Drachten,Drachten,53.1000,6.1000,Netherlands
Araquari,Araquari,-26.3833,-48.7167,Brazil
Medemblik,Medemblik,52.6833,5.0333,Netherlands
Paterno,Paterno,37.5667,14.9000,Italy
Inongo,Inongo,-1.9500,18.2667,Congo (Kinshasa)
Banī ‘Ubayd,Bani `Ubayd,31.0234,31.6479,Egypt
Presidente Dutra,Presidente Dutra,-5.2900,-44.4900,Brazil
Belfort,Belfort,47.6400,6.8500,France
Garango,Garango,11.8000,-0.5500,Burkina Faso
Hassi Messaoud,Hassi Messaoud,31.7000,6.0667,Algeria
Sayreville,Sayreville,40.4656,-74.3237,United States
Basud,Basud,14.0700,122.9700,Philippines
Surbiton,Surbiton,51.3940,-0.3070,United Kingdom
Numata,Numata,36.6460,139.0442,Japan
Puertollano,Puertollano,38.6833,-4.1167,Spain
Marau,Marau,-28.4489,-52.2000,Brazil
Massigui,Massigui,11.8667,-6.7667,Mali
Montemorelos,Montemorelos,25.1872,-99.8267,Mexico
Castleford,Castleford,53.7160,-1.3560,United Kingdom
Chalungalpādam,Chalungalpadam,9.5490,76.3237,India
Aguilar,Aguilar,15.8899,120.2379,Philippines
Bingmei,Bingmei,25.7408,108.9023,China
Aksay,Aksay,47.2500,39.8667,Russia
Nova Kakhovka,Nova Kakhovka,46.7550,33.3750,Ukraine
Concepción,Concepcion,-23.4000,-57.4300,Paraguay
Inuma,Inuma,36.0001,139.6242,Japan
Krosno,Krosno,49.6833,21.7500,Poland
Arantāngi,Arantangi,10.1686,78.9920,India
Nāyudupet,Nayudupet,13.9000,79.9000,India
Maracaju,Maracaju,-21.6139,-55.1678,Brazil
Caeté,Caete,-19.8800,-43.6700,Brazil
Alfortville,Alfortville,48.8050,2.4239,France
Haugesund,Haugesund,59.4464,5.2983,Norway
Bắc Kạn,Bac Kan,22.1333,105.8333,Vietnam
Sundargarh,Sundargarh,22.1200,84.0300,India
Abqaiq,Abqaiq,25.9350,49.6661,Saudi Arabia
Chalon-sur-Saône,Chalon-sur-Saone,46.7806,4.8528,France
Odenton,Odenton,39.0661,-76.6938,United States
Prievidza,Prievidza,48.7711,18.6217,Slovakia
Biləcəri,Bilacari,40.4314,49.8081,Azerbaijan
Heusden,Heusden,51.6833,5.1333,Netherlands
Slavonski Brod,Slavonski Brod,45.1667,18.0167,Croatia
Shchūchīnsk,Shchuchinsk,52.9333,70.2000,Kazakhstan
Lapa,Lapa,-25.7700,-49.7158,Brazil
Cleveland Heights,Cleveland Heights,41.5113,-81.5636,United States
Pakxan,Pakxan,18.3964,103.6558,Laos
Batroûn,Batroun,34.2500,35.6500,Lebanon
Shaḩḩāt,Shahhat,32.8250,21.8581,Libya
Parma,Parma,65.9230,57.4030,Russia
Kutum,Kutum,14.2056,24.6500,Sudan
Nimule,Nimule,3.5961,32.0636,South Sudan
Jedeïda,Jedeida,36.8333,9.9167,Tunisia
Baba I,Baba I,6.0622,10.4903,Cameroon
Mladá Boleslav,Mlada Boleslav,50.4125,14.9044,Czechia
Rabinal,Rabinal,15.0680,-90.4890,Guatemala
Mahālingpur,Mahalingpur,16.3800,75.1200,India
Bhāyala,Bhayala,22.8335,72.3643,India
Nalegaon,Nalegaon,18.4167,76.8167,India
Muddebihāl,Muddebihal,16.3300,76.1300,India
Kedgaon,Kedgaon,18.4300,74.3500,India
Sachīn,Sachin,21.0800,72.8800,India
Ālamūru,Alamuru,16.7833,81.9000,India
Qarabulaq,Qarabulaq,42.5167,69.8000,Kazakhstan
Dīg,Dig,27.4700,77.3300,India
Hekou,Hekou,22.5125,103.9586,China
Tank,Tank,32.1300,70.2300,Pakistan
Næstved,Naestved,55.2250,11.7583,Denmark
Barnagar,Barnagar,23.0489,75.3780,India
Brianka,Brianka,48.5133,38.6431,Ukraine
Marhanets,Marhanets,47.6447,34.6042,Ukraine
Tres Valles,Tres Valles,18.1667,-96.0167,Mexico
Angadanan,Angadanan,16.7571,121.7479,Philippines
Timbó,Timbo,-26.8228,-49.2719,Brazil
Acopiara,Acopiara,-6.1000,-39.4500,Brazil
Maria Aurora,Maria Aurora,15.7967,121.4737,Philippines
Gallatin,Gallatin,36.3782,-86.4698,United States
Āstāneh-ye Ashrafīyeh,Astaneh-ye Ashrafiyeh,37.2658,49.9431,Iran
Plainfield,Plainfield,41.6207,-88.2253,United States
Nadym,Nadym,65.5333,72.5167,Russia
Yatağan,Yatagan,37.3425,28.1394,Turkey
Palm Springs,Palm Springs,33.8017,-116.5382,United States
Mount Laurel,Mount Laurel,39.9483,-74.9047,United States
Seregno,Seregno,45.6500,9.2000,Italy
Lancaster,Lancaster,42.9099,-78.6378,United States
Pederneiras,Pederneiras,-22.3517,-48.7750,Brazil
Catford,Catford,51.4452,-0.0207,United Kingdom
Tarnobrzeg,Tarnobrzeg,50.5833,21.6833,Poland
Port Loko,Port Loko,8.7667,-12.7875,Sierra Leone
Borlänge,Borlange,60.4856,15.4364,Sweden
Razgrad,Razgrad,43.5333,26.5167,Bulgaria
Charkhi Dādri,Charkhi Dadri,28.5900,76.2700,India
Āz̄arshahr,Azarshahr,37.7628,45.9758,Iran
Buguias,Buguias,16.8033,120.8211,Philippines
Sagua de Tánamo,Sagua de Tanamo,20.5858,-75.2417,Cuba
Shangshan,Shangshan,23.4792,115.6918,China
Shazhou,Shazhou,40.1376,94.6638,China
Dois Vizinhos,Dois Vizinhos,-26.0833,-53.0500,Brazil
Volkhov,Volkhov,59.9167,32.3000,Russia
Guledagudda,Guledagudda,16.0502,75.7900,India
Al ‘Azīzīyah,Al `Aziziyah,32.9083,45.0667,Iraq
Tateyama,Tateyama,34.9966,139.8700,Japan
Bolívar,Bolivar,1.9708,-76.9694,Colombia
Riverton,Riverton,40.5176,-111.9636,United States
West Lafayette,West Lafayette,40.4432,-86.9238,United States
Parigi,Parigi,-7.6914,108.5372,Indonesia
Rāmeswaram,Rameswaram,9.2880,79.3130,India
Santiago Atitlán,Santiago Atitlan,14.6333,-91.2333,Guatemala
Meoqui,Meoqui,28.2722,-105.4819,Mexico
Xinji,Xinji,38.4682,116.8918,China
Port Macquarie,Port Macquarie,-31.4333,152.9000,Australia
Brentwood,Brentwood,35.9918,-86.7758,United States
Lehrte,Lehrte,52.3667,9.9667,Germany
Colotenango,Colotenango,15.4167,-91.7167,Guatemala
Nasipit,Nasipit,8.9900,125.3400,Philippines
‘Ayn al ‘Arab,`Ayn al `Arab,36.8910,38.3536,Syria
Barru,Barru,-4.3587,119.6399,Indonesia
Mochudi,Mochudi,-24.4167,26.1500,Botswana
Santa Bárbara,Santa Barbara,15.3167,-91.6167,Guatemala
Merksem,Merksem,51.2428,4.4414,Belgium
Falkensee,Falkensee,52.5583,13.0917,Germany
Brühl,Bruhl,50.8333,6.9000,Germany
Santana do Paraíso,Santana do Paraiso,-19.3639,-42.5689,Brazil
Manjuyod,Manjuyod,9.6800,123.1500,Philippines
São Lourenço,Sao Lourenco,-22.1167,-45.0500,Brazil
Balcarce,Balcarce,-37.8456,-58.2578,Argentina
Jidd Ḩafş,Jidd Hafs,26.2190,50.5380,Bahrain
Pemangkat,Pemangkat,1.1768,108.9624,Indonesia
Sakura,Sakura,36.6853,139.9664,Japan
Zwijndrecht,Zwijndrecht,51.8167,4.6500,Netherlands
Chichigalpa,Chichigalpa,12.5667,-87.0333,Nicaragua
Liuquancun,Liuquancun,39.3658,116.3138,China
Xique-Xique,Xique-Xique,-10.8303,-42.7308,Brazil
Kimry,Kimry,56.8667,37.3500,Russia
Cutler Bay,Cutler Bay,25.5765,-80.3356,United States
Cascina,Cascina,43.6833,10.5500,Italy
Itaberaí,Itaberai,-16.0083,-49.7961,Brazil
Worksop,Worksop,53.3042,-1.1244,United Kingdom
Salon-de-Provence,Salon-de-Provence,43.6406,5.0972,France
San Pedro Perulapán,San Pedro Perulapan,13.7667,-89.0333,El Salvador
Melūr,Melur,10.0313,78.3381,India
Terracina,Terracina,41.2833,13.2500,Italy
Lake Ridge,Lake Ridge,38.6847,-77.3066,United States
Whitney,Whitney,36.1008,-115.0379,United States
Dhupgāri,Dhupgari,26.5889,89.0069,India
Kafr al Baţţīkh,Kafr al Battikh,31.3234,31.7612,Egypt
Sapanca,Sapanca,40.6906,30.2703,Turkey
Sète,Sete,43.4053,3.6975,France
Pahrump,Pahrump,36.2235,-115.9974,United States
Lodi,Lodi,45.3167,9.5000,Italy
Flores,Flores,16.9297,-89.8917,Guatemala
Yaopu,Yaopu,26.1700,105.8489,China
Tangjiacun,Tangjiacun,20.8425,109.8469,China
Soliman,Soliman,36.7000,10.4833,Tunisia
Mount Pleasant,Mount Pleasant,41.1119,-73.8121,United States
Katipunan,Katipunan,8.5134,123.2847,Philippines
Zamalkā,Zamalka,33.5253,36.3528,Syria
Bhārella,Bharella,23.5506,91.0566,Bangladesh
Kharan,Kharan,28.5833,65.4167,Pakistan
Zouerate,Zouerate,22.7333,-12.4667,Mauritania
Pyu,Pyu,18.4819,96.4369,Burma
Dowlaiswaram,Dowlaiswaram,16.9556,81.7931,India
North Lauderdale,North Lauderdale,26.2113,-80.2209,United States
Concepcion,Concepcion,11.2000,123.1000,Philippines
Portugalete,Portugalete,43.3194,-3.0194,Spain
Dolores,Dolores,12.0378,125.4828,Philippines
Conceição do Araguaia,Conceicao do Araguaia,-7.5539,-49.7128,Brazil
Xiluo,Xiluo,23.7827,120.4551,Taiwan
Jacaltenango,Jacaltenango,15.6667,-91.7333,Guatemala
Kitgum,Kitgum,3.2889,32.8778,Uganda
Fairfield,Fairfield,39.3301,-84.5409,United States
Sainthia,Sainthia,23.9451,87.6803,India
Gogrial,Gogrial,8.5300,28.1000,South Sudan
Mamanguape,Mamanguape,-6.8375,-35.1267,Brazil
Grabouw,Grabouw,-34.1500,19.0167,South Africa
Upper Bicutan,Upper Bicutan,14.4873,121.0503,Philippines
Wentzville,Wentzville,38.8153,-90.8669,United States
Istres,Istres,43.5151,4.9895,France
Augusto Correa,Augusto Correa,-1.0272,-46.6446,Brazil
Tori-Bossito,Tori-Bossito,6.5031,2.1450,Benin
Alcamo,Alcamo,37.9778,12.9639,Italy
Guisa,Guisa,20.2608,-76.5381,Cuba
Jangamguda,Jangamguda,17.6238,78.6251,India
Arboletes,Arboletes,8.8517,-76.4283,Colombia
Cayambe,Cayambe,0.0439,-78.1561,Ecuador
Salem,Salem,42.5129,-70.9021,United States
Mawlaik,Mawlaik,23.2833,94.0833,Burma
Mantes-la-Jolie,Mantes-la-Jolie,48.9908,1.7172,France
Piendamó,Piendamo,2.6408,-76.5284,Colombia
Garça,Garca,-22.2153,-49.6511,Brazil
San Vicente,San Vicente,-35.0167,-58.4167,Argentina
Fond du Lac,Fond du Lac,43.7718,-88.4397,United States
Seferhisar,Seferhisar,38.2000,26.8333,Turkey
Otwock,Otwock,52.1167,21.2667,Poland
Gori,Gori,41.9667,44.1000,Georgia
Nsawam,Nsawam,5.8000,-0.3500,Ghana
Culasi,Culasi,11.4272,122.0560,Philippines
Jalacingo,Jalacingo,19.8000,-97.3000,Mexico
Petatlán,Petatlan,17.5383,-101.2739,Mexico
Shekhupur,Shekhupur,28.3500,79.0200,India
Masuda,Masuda,34.6747,131.8428,Japan
Tsiroanomandidy,Tsiroanomandidy,-18.7698,46.0500,Madagascar
Wiener Neustadt,Wiener Neustadt,47.8167,16.2500,Austria
Rohnert Park,Rohnert Park,38.3479,-122.6965,United States
Ellenabad,Ellenabad,29.4500,74.6500,India
Banaybanay,Banaybanay,6.9664,126.0114,Philippines
San Pascual,San Pascual,13.1286,122.9775,Philippines
Mankato,Mankato,44.1715,-93.9772,United States
Moorhead,Moorhead,46.8673,-96.7461,United States
Radomsko,Radomsko,51.0667,19.4500,Poland
Morley,Morley,53.7492,-1.6023,United Kingdom
Karvārakundu,Karvarakundu,11.1167,76.3333,India
São Sebastião do Passé,Sao Sebastiao do Passe,-12.5128,-38.4950,Brazil
Rāpūr,Rapur,14.2015,79.5351,India
Abū al Maţāmīr,Abu al Matamir,30.9084,30.1485,Egypt
Siyāna,Siyana,28.6269,78.0607,India
Abovyan,Abovyan,40.2739,44.6256,Armenia
Angul,Angul,20.8381,85.0956,India
Bacnotan,Bacnotan,16.7197,120.3481,Philippines
Rājaldesar,Rajaldesar,28.0300,74.4700,India
Robē,Robe,7.1167,40.0000,Ethiopia
Elmadağ,Elmadag,39.9208,33.2308,Turkey
Tongoma,Tongoma,8.6500,-11.0667,Sierra Leone
Yaoquan,Yaoquan,34.5851,105.7262,China
Santo Antônio da Platina,Santo Antonio da Platina,-23.2667,-50.1000,Brazil
Sandefjord,Sandefjord,59.1306,10.2167,Norway
Bulalacao,Bulalacao,12.3250,121.3430,Philippines
Dalli Rājhara,Dalli Rajhara,20.5800,81.0800,India
Houbu,Houbu,36.4167,112.9833,China
Svishtov,Svishtov,43.6167,25.3500,Bulgaria
Nandigāma,Nandigama,16.7833,80.3000,India
Vlissingen,Vlissingen,51.4500,3.5667,Netherlands
Beigangwa,Beigangwa,39.8400,116.2033,China
San Jacinto,San Jacinto,16.0725,120.4411,Philippines
San Juan y Martínez,San Juan y Martinez,22.2667,-83.8333,Cuba
Eqlīd,Eqlid,30.8928,52.6889,Iran
Kołobrzeg,Kolobrzeg,54.1761,15.5761,Poland
Iwanuma,Iwanuma,38.1043,140.8702,Japan
Kaimana,Kaimana,-3.6444,133.6953,Indonesia
São Miguel d’Oeste,Sao Miguel d'Oeste,-26.7308,-53.5153,Brazil
Pagsanjan,Pagsanjan,14.2700,121.4500,Philippines
Changtoushang,Changtoushang,19.3441,110.6096,China
The Colony,The Colony,33.0925,-96.8976,United States
Jisr ash Shughūr,Jisr ash Shughur,35.8126,36.3176,Syria
Nanjō,Nanjo,26.1631,127.7706,Japan
Deinze,Deinze,50.9833,3.5333,Belgium
General Mamerto Natividad,General Mamerto Natividad,15.6030,121.0510,Philippines
Çayeli,Cayeli,40.7500,41.0667,Turkey
Barwāh,Barwah,22.2539,76.0385,India
Chauk,Chauk,20.8833,94.8167,Burma
Alaplı,Alapli,41.1806,31.3861,Turkey
Pinneberg,Pinneberg,53.6333,9.8000,Germany
Labangan,Labangan,7.8667,123.5167,Philippines
Bom Conselho,Bom Conselho,-9.1700,-36.6800,Brazil
Dráma,Drama,41.1500,24.1467,Greece
Sonqor,Sonqor,34.7828,47.5983,Iran
Medak,Medak,18.0460,78.2630,India
Kaarst,Kaarst,51.2167,6.6167,Germany
Talipparamba,Talipparamba,12.0368,75.3601,India
Huatan,Huatan,24.0316,120.5579,Taiwan
Manakara,Manakara,-22.1500,48.0000,Madagascar
İznik,Iznik,40.4292,29.7211,Turkey
Jora,Jora,26.3421,77.8092,India
Pattani,Pattani,6.8664,101.2508,Thailand
Burke,Burke,38.7773,-77.2633,United States
Loon,Loon,9.8000,123.8000,Philippines
Saint-Brieuc,Saint-Brieuc,48.5136,-2.7653,France
Ananipalle,Ananipalle,13.4902,79.2895,India
Erkelenz,Erkelenz,51.0833,6.3167,Germany
Majurwa,Majurwa,26.1036,86.9193,India
Freeport,Freeport,40.6515,-73.5850,United States
Cateel,Cateel,7.7900,126.4531,Philippines
Miliana,Miliana,36.3000,2.2333,Algeria
Tiberias,Tiberias,32.7944,35.5333,Israel
Maitum,Maitum,6.0300,124.4800,Philippines
Regla,Regla,23.1317,-82.3364,Cuba
El Centro,El Centro,32.7865,-115.5595,United States
Dikili,Dikili,39.0667,26.8833,Turkey
Germencik,Germencik,37.8697,27.6058,Turkey
Al ‘Ayyāţ,Al `Ayyat,29.6167,31.2500,Egypt
Kuybyshev,Kuybyshev,55.4500,78.3000,Russia
Rio Grande da Serra,Rio Grande da Serra,-23.7439,-46.3978,Brazil
Las Matas de Farfán,Las Matas de Farfan,18.8700,-71.5200,Dominican Republic
Raisen,Raisen,23.3300,77.8000,India
Albufeira,Albufeira,37.0897,-8.2458,Portugal
Harsīn,Harsin,34.2728,47.5875,Iran
Turnhout,Turnhout,51.3167,4.9500,Belgium
Shakopee,Shakopee,44.7745,-93.4772,United States
Central Signal Village,Central Signal Village,14.5106,121.0576,Philippines
Wilkes-Barre,Wilkes-Barre,41.2469,-75.8760,United States
Mandaon,Mandaon,12.2259,123.2842,Philippines
West Vancouver,West Vancouver,49.3667,-123.1667,Canada
Hagi,Hagi,34.4081,131.3992,Japan
Daijiazhuang,Daijiazhuang,38.1344,114.3906,China
Tōgō,Togo,35.0966,137.0525,Japan
Tlajomulco de Zúñiga,Tlajomulco de Zuniga,20.4736,-103.4431,Mexico
Roghun,Roghun,38.6978,69.7522,Tajikistan
Yartsevo,Yartsevo,55.0667,32.7000,Russia
Zevenaar,Zevenaar,51.9167,6.0667,Netherlands
Lompoc,Lompoc,34.6618,-120.4714,United States
Hicksville,Hicksville,40.7637,-73.5245,United States
Talatamaty,Talatamaty,-18.8333,47.4500,Madagascar
Noordwijk,Noordwijk,52.2333,4.4500,Netherlands
Jānakammapeta,Janakammapeta,15.0125,79.8439,India
Georgetown,Georgetown,43.6526,-79.9281,Canada
Oakland Park,Oakland Park,26.1780,-80.1528,United States
Lombard,Lombard,41.8741,-88.0157,United States
Otofuke,Otofuke,43.0000,143.2000,Japan
Concord,Concord,43.2305,-71.5595,United States
Sihora,Sihora,23.0000,80.1200,India
Dębica,Debica,50.0500,21.4167,Poland
San Vicente de Tagua Tagua,San Vicente de Tagua Tagua,-34.4394,-71.0761,Chile
Guinayangan,Guinayangan,13.9000,122.4500,Philippines
Al Midhnab,Al Midhnab,25.8601,44.2223,Saudi Arabia
Nocera Inferiore,Nocera Inferiore,40.7500,14.6333,Italy
Murshidābād,Murshidabad,24.1800,88.2700,India
Senigallia,Senigallia,43.7167,13.2167,Italy
Vilvoorde,Vilvoorde,50.9333,4.4167,Belgium
Boyabat,Boyabat,41.4653,34.7708,Turkey
Korogwe,Korogwe,-5.1558,38.4503,Tanzania
Ahmadpur,Ahmadpur,18.7000,76.9333,India
Tinajdad,Tinajdad,31.5000,-5.0167,Morocco
Limache,Limache,-33.0167,-71.2667,Chile
Seohāra,Seohara,29.2200,78.5800,India
Yuchengcun,Yuchengcun,23.5633,116.2691,China
La Paz,La Paz,14.3170,-87.6830,Honduras
Mucaba,Mucaba,-7.1667,14.9333,Angola
San Jose,San Jose,13.6981,123.5186,Philippines
Coatbridge,Coatbridge,55.8625,-4.0266,United Kingdom
Tarbes,Tarbes,43.2300,0.0700,France
New Tecumseth,New Tecumseth,44.0833,-79.7500,Canada
Casale,Casale,18.7990,-72.3854,Haiti
Labason,Labason,8.0647,122.5200,Philippines
Yuanli,Yuanli,24.4168,120.6830,Taiwan
Bakamune,Bakamune,7.7831,80.8183,Sri Lanka
Goshikichō-aihara-minamidani,Goshikicho-aihara-minamidani,34.3000,134.7833,Japan
Livramento de Nossa Senhora,Livramento de Nossa Senhora,-13.6428,-41.8408,Brazil
Comendador,Comendador,18.8833,-71.7000,Dominican Republic
Alès,Ales,44.1281,4.0817,France
Wānkāner,Wankaner,22.6161,70.9531,India
Loreto,Loreto,8.1900,125.8500,Philippines
Wismar,Wismar,53.9000,11.4667,Germany
Châlons-en-Champagne,Chalons-en-Champagne,48.9575,4.3650,France
Zongolica,Zongolica,18.6667,-97.0000,Mexico
Etten-Leur,Etten-Leur,51.5667,4.6333,Netherlands
Erkrath,Erkrath,51.2239,6.9147,Germany
Addanki,Addanki,15.8167,79.9833,India
Berkeley,Berkeley,39.9156,-74.1923,United States
Hinatuan,Hinatuan,8.3661,126.3361,Philippines
Wallsend,Wallsend,54.9910,-1.5340,United Kingdom
Merthyr Tudful,Merthyr Tudful,51.7430,-3.3780,United Kingdom
Yirga ‘Alem,Yirga `Alem,6.7500,38.4167,Ethiopia
Nidadavole,Nidadavole,16.9200,81.6700,India
Ciudad Constitución,Ciudad Constitucion,25.0322,-111.6703,Mexico
Beni Saf,Beni Saf,35.3000,-1.3833,Algeria
Xinjun,Xinjun,28.7233,120.0189,China
Baler,Baler,15.7583,121.5625,Philippines
Bellinzona,Bellinzona,46.1954,9.0297,Switzerland
Varaždin,Varazdin,46.3081,16.3378,Croatia
Anekal,Anekal,12.7105,77.6967,India
Āzādshahr,Azadshahr,37.0869,55.1742,Iran
Jaro,Jaro,11.1894,124.7853,Philippines
Rasskazovo,Rasskazovo,52.6667,41.8833,Russia
Bietigheim-Bissingen,Bietigheim-Bissingen,48.9667,9.1333,Germany
Sugito,Sugito,36.0258,139.7367,Japan
Salto de Pirapora,Salto de Pirapora,-23.6489,-47.5733,Brazil
Himi,Himi,36.8567,136.9731,Japan
Lubuk Sikaping,Lubuk Sikaping,0.1500,100.1667,Indonesia
Shyorongi,Shyorongi,-1.8544,29.9625,Rwanda
